name	males	females	total	medianage	25thpercentile	75thpercentile
charnee	0	83	83	26.0	24.0	28.0
joan	3225	477123	480348	68.0	59.0	76.0
joao	780	0	780	29.0	21.0	38.0
joal	82	25	107	38.0	33.0	48.0
charnea	0	24	24	26.0	24.0	26.0
heladio	17	0	17	18.0	17.0	24.0
austinjohn	11	0	11	17.0	17.0	19.0
katharyne	0	38	38	28.0	26.5	64.0
taleena	0	33	33	24.0	23.0	25.0
honorato	11	0	11	70.0	70.0	84.0
chemane	0	5	5	45.0	45.0	45.0
gurvis	48	0	48	76.5	72.0	83.0
gurvir	6	0	6	17.0	17.0	17.0
rojelio	2559	0	2559	38.0	28.0	53.0
nannie	20	15405	15425	74.0	65.0	82.0
cheryal	0	153	153	59.0	55.0	63.0
veda	0	7773	7773	58.0	47.0	69.0
jametta	0	98	98	44.0	37.0	49.0
eriyanna	0	14	14	15.0	15.0	16.0
rodrekus	11	0	11	27.0	25.0	27.0
fines	76	0	76	85.0	78.0	95.0
shamyah	0	45	45	16.0	15.0	17.0
arriyanna	0	5	5	18.0	18.0	18.0
miraya	0	102	102	18.0	16.0	22.0
meka	0	438	438	35.0	28.0	41.0
kaleema	0	46	46	24.0	22.0	26.0
warder	6	0	6	103.0	103.0	103.0
neeve	0	6	6	52.0	52.0	52.0
shadaja	0	35	35	18.0	16.0	19.0
meko	61	97	158	38.0	27.5	42.0
clevon	256	0	256	32.0	22.0	42.0
luereatha	0	5	5	62.0	62.0	62.0
kewon	132	0	132	20.0	17.0	22.0
warden	289	0	289	68.0	58.0	80.0
jenettie	0	5	5	91.0	91.0	91.0
connor	68725	1102	69827	19.0	17.0	22.0
zakera	0	5	5	18.0	18.0	18.0
arslan	82	0	82	19.0	17.0	22.75
valoria	0	68	68	53.0	49.0	59.25
lakendric	31	0	31	29.0	25.0	32.0
nykeemah	0	12	12	26.0	25.0	26.0
valorie	0	6911	6911	52.0	42.0	60.0
arly	5	183	188	16.0	16.0	18.0
torivio	25	0	25	38.0	29.0	38.0
sy	519	0	519	31.0	22.0	39.25
chellsie	0	61	61	24.0	23.0	25.0
solae	0	6	6	15.0	15.0	15.0
smokey	109	0	109	38.0	35.0	44.0
gaylia	0	218	218	69.0	63.0	77.0
gaylin	110	80	190	57.0	48.0	63.0
roddell	11	0	11	25.0	23.0	25.0
kyrstie	0	60	60	24.0	23.0	26.0
su	26	539	565	49.5	32.0	60.0
st	18	0	18	20.0	20.0	57.5
arli	0	12	12	16.0	15.0	16.0
loice	6	52	58	89.5	84.0	94.5
si	95	0	95	34.0	26.0	39.0
so	0	47	47	26.0	23.0	31.5
arlo	3605	17	3622	44.0	32.0	67.0
fatumata	0	38	38	18.0	17.0	22.0
arla	17	2458	2475	63.0	52.0	74.0
sa	6	29	35	29.0	23.0	32.0
delvaughn	6	0	6	22.0	22.0	22.0
makkah	0	5	5	16.0	16.0	16.0
smyrna	0	5	5	34.0	34.0	34.0
se	6	12	18	26.0	16.0	27.0
rodnie	36	0	36	52.0	47.0	55.0
ceji	0	15	15	31.0	31.0	32.0
sella	0	10	10	100.5	99.75	101.25
savahna	0	67	67	19.0	17.0	22.0
dedrah	0	5	5	52.0	52.0	52.0
tamarra	0	1106	1106	35.0	27.0	44.0
taighlor	0	5	5	16.0	16.0	16.0
martial	22	0	22	23.0	18.5	54.0
evangelita	0	5	5	45.0	45.0	45.0
alecsander	161	0	161	18.0	17.0	20.0
jovaughn	207	0	207	24.0	19.0	29.0
daysi	0	655	655	21.0	18.0	25.0
wayford	5	0	5	81.0	81.0	81.0
efrian	5	0	5	40.0	40.0	40.0
sulma	0	315	315	26.0	22.0	36.0
desara	0	5	5	15.0	15.0	15.0
tierney	15	2390	2405	24.0	20.0	31.0
raekwan	68	0	68	18.5	16.75	19.0
caspar	93	0	93	25.0	23.0	30.0
coolidge	372	0	372	65.5	63.0	87.25
tammetha	0	5	5	48.0	48.0	48.0
damontra	10	0	10	17.5	17.0	18.0
tsuneo	113	0	113	91.5	87.5	95.5
donnalou	0	7	7	78.0	78.0	78.0
barret	794	0	794	31.0	24.0	38.0
sharareh	0	10	10	31.5	27.0	36.0
jomanda	0	27	27	22.0	22.0	23.0
deara	0	114	114	21.0	18.0	24.0
eleri	0	11	11	15.0	15.0	16.0
meeghan	0	202	202	33.5	25.0	38.0
dearl	792	0	792	58.0	47.0	69.0
leisly	0	16	16	16.0	15.0	19.0
talyiah	0	5	5	15.0	15.0	15.0
shermaine	162	498	660	35.0	27.0	41.0
enya	0	222	222	18.0	16.25	20.0
willielee	0	5	5	96.0	96.0	96.0
ramina	0	50	50	25.0	21.0	30.0
laurisa	0	275	275	29.0	22.0	39.5
charmin	0	621	621	44.0	40.0	48.0
marsenio	5	0	5	26.0	26.0	26.0
etha	0	1293	1293	70.0	60.0	80.0
gianpaolo	83	0	83	29.0	24.0	35.0
ouida	0	4532	4532	68.0	57.0	78.0
taketa	0	43	43	37.0	35.0	38.0
khamron	20	0	20	16.0	15.0	16.0
brahm	32	0	32	18.0	16.0	21.0
natsuyo	0	5	5	89.0	89.0	89.0
birch	140	0	140	35.0	19.75	43.0
beva	0	156	156	68.0	58.0	78.5
kyasia	0	207	207	18.0	16.0	20.0
jacayla	0	11	11	15.0	15.0	20.0
zissy	0	160	160	22.0	17.0	28.0
ixchel	0	150	150	20.0	17.0	24.0
surbhi	0	6	6	17.0	17.0	17.0
denecia	0	173	173	24.0	21.0	27.0
suman	5	50	55	23.0	19.0	27.0
amamda	0	247	247	30.0	27.0	33.0
tanice	0	56	56	31.0	26.0	43.0
chree	0	10	10	38.0	35.0	41.0
jerret	419	0	419	29.0	23.0	36.0
kirtis	122	0	122	31.0	24.5	43.0
toneesha	0	5	5	26.0	26.0	26.0
fredlyn	0	5	5	76.0	76.0	76.0
jerren	289	0	289	26.0	21.0	31.0
jaran	183	0	183	24.0	20.0	28.0
jerrel	2205	26	2231	41.0	27.0	63.0
dalanie	0	38	38	17.0	15.0	19.0
sumar	0	53	53	25.0	22.0	27.0
deyonta	42	0	42	22.0	22.0	22.0
sacora	0	32	32	19.0	16.0	24.0
lowel	40	0	40	81.0	77.0	83.0
lowen	72	0	72	27.0	23.75	32.0
labreeska	0	38	38	38.5	38.0	40.0
vikkie	0	62	62	57.0	49.0	64.5
idette	0	6	6	19.0	19.0	19.0
lhea	0	5	5	32.0	32.0	32.0
macrae	20	0	20	16.0	15.75	16.5
cornealius	5	0	5	99.0	99.0	99.0
cyrita	0	5	5	34.0	34.0	34.0
cortisha	0	26	26	20.0	19.0	23.0
mariesha	0	122	122	22.0	18.0	26.0
limairy	0	7	7	21.0	21.0	21.0
olabisi	0	5	5	19.0	19.0	19.0
myrtle	324	89243	89567	74.0	65.0	83.0
baldassare	5	0	5	91.0	91.0	91.0
bradden	43	0	43	27.0	18.0	36.0
pennyann	0	5	5	53.0	53.0	53.0
arlyne	0	1332	1332	70.0	60.0	80.0
mekayla	0	742	742	18.0	16.0	21.0
nakema	0	75	75	35.0	31.0	37.0
valdean	6	5	11	74.0	74.0	80.0
barren	33	0	33	51.0	47.0	52.0
kalee	29	2513	2542	22.0	18.0	26.0
kanisha	0	2368	2368	25.0	22.0	31.0
atlas	700	93	793	53.0	29.0	69.0
tandice	0	5	5	24.0	24.0	24.0
metha	0	90	90	84.0	72.0	91.5
benjie	906	31	937	51.0	41.0	56.0
rahkia	0	5	5	26.0	26.0	26.0
ydania	0	6	6	38.0	38.0	38.0
nataiya	0	6	6	15.0	15.0	15.0
chakara	0	76	76	25.0	22.0	27.0
selethia	0	6	6	41.0	41.0	41.0
ophelia	15	12059	12074	62.0	50.0	74.0
darriona	0	24	24	16.0	16.0	18.0
oluwatobi	121	62	183	18.0	16.0	21.0
rahkim	56	0	56	20.0	17.0	23.0
joshva	59	0	59	31.0	27.0	36.0
kalen	2207	964	3171	23.0	19.0	29.0
darlesha	0	10	10	22.5	22.0	23.0
otelia	0	938	938	68.0	58.0	78.0
kaleo	250	0	250	23.0	18.0	32.5
teosha	0	113	113	23.0	21.0	25.0
julyan	23	0	23	17.0	16.0	18.0
chona	0	37	37	43.0	42.0	46.0
chong	321	228	549	28.0	24.0	35.0
iridiana	0	130	130	19.0	18.0	20.0
yuneisy	0	6	6	18.0	18.0	18.0
jonanthony	78	0	78	21.0	16.0	25.0
azelene	0	6	6	92.0	92.0	92.0
morgon	49	37	86	19.0	18.0	20.0
arnolfo	5	0	5	26.0	26.0	26.0
eloiza	0	32	32	22.0	21.0	23.0
elazar	127	0	127	21.0	18.0	29.0
vaida	0	15	15	18.0	15.0	18.0
chigozie	27	6	33	17.0	16.0	19.0
domineck	6	0	6	91.0	91.0	91.0
doron	461	0	461	32.5	23.0	40.0
luisanna	0	30	30	31.0	30.0	32.0
anasia	0	195	195	18.0	16.0	21.0
travell	480	0	480	24.0	20.0	30.0
navindra	6	0	6	21.0	21.0	21.0
kalev	5	0	5	15.0	15.0	15.0
liat	0	235	235	25.0	19.0	31.5
marymichael	0	11	11	15.0	15.0	23.0
karensa	0	26	26	40.0	38.0	42.0
tar	0	5	5	33.0	33.0	33.0
karona	0	8	8	43.0	43.0	43.0
julienna	0	7	7	15.0	15.0	15.0
skylynne	0	14	14	16.0	16.0	18.0
thorvald	109	0	109	93.5	88.5	97.75
quaid	272	0	272	20.5	17.0	24.0
liad	6	0	6	15.0	15.0	15.0
leann	7	21720	21727	44.0	31.0	53.0
leani	0	5	5	21.0	21.0	21.0
charnelle	0	453	453	25.0	23.0	30.0
axa	0	6	6	19.0	19.0	19.0
ratesha	0	5	5	36.0	36.0	36.0
prue	6	5	11	89.0	88.5	89.5
latiasha	0	11	11	32.0	32.0	39.0
liam	17503	27	17530	18.0	16.0	21.0
leana	0	2794	2794	33.0	23.0	48.0
liah	0	133	133	18.0	16.0	22.0
gael	185	496	681	60.0	46.0	68.0
kasi	16	1982	1998	28.0	24.0	34.0
akelia	0	53	53	22.0	21.0	29.0
alyene	0	185	185	85.0	82.0	93.5
tramon	175	0	175	23.0	19.0	28.0
henna	0	452	452	22.0	18.0	26.0
anat	0	50	50	35.0	32.0	41.0
gaea	0	24	24	40.0	35.0	44.0
chenita	0	376	376	42.0	35.0	48.0
reynardo	15	0	15	37.0	28.0	44.0
henny	58	169	227	22.0	18.0	31.0
ethaniel	79	0	79	17.0	15.0	20.0
robinann	0	17	17	51.0	45.0	54.0
miggie	0	6	6	75.0	75.0	75.0
lesbia	0	50	50	45.0	40.0	51.0
leemichael	11	0	11	27.0	27.0	29.0
xzavion	72	0	72	16.0	15.0	17.0
jenalea	0	6	6	30.0	30.0	30.0
aneda	0	13	13	64.0	64.0	64.0
khalique	21	0	21	17.0	16.0	20.0
jenalee	0	311	311	28.0	24.0	30.0
correena	0	5	5	21.0	21.0	21.0
marshia	0	295	295	61.0	54.0	66.0
trekwon	6	0	6	18.0	18.0	18.0
mitsuko	0	565	565	85.0	81.0	92.0
marwin	278	0	278	34.0	24.0	42.0
santeria	0	40	40	23.0	19.0	27.0
sokha	27	55	82	30.0	29.0	32.0
ainslie	0	106	106	24.0	18.25	27.0
tag	12	0	12	43.0	43.0	53.0
raeshelle	0	15	15	24.0	19.0	25.0
jaidy	0	5	5	15.0	15.0	15.0
whilma	0	15	15	91.0	89.0	93.0
tyee	74	0	74	19.0	16.0	22.0
brittna	0	5	5	25.0	25.0	25.0
dontevious	5	0	5	23.0	23.0	23.0
szymon	61	0	61	19.0	16.0	21.0
domonique	1439	4616	6055	24.0	21.0	28.0
jacquella	0	34	34	24.0	22.0	30.0
tab	1100	0	1100	52.0	45.0	57.0
nona	0	14042	14042	63.0	53.5	73.0
jacquelle	0	7	7	25.0	25.0	25.0
keyonte	192	15	207	19.0	16.0	21.0
chloemarie	0	5	5	17.0	17.0	17.0
torraine	5	0	5	44.0	44.0	44.0
louene	0	8	8	75.0	75.0	75.0
noni	0	410	410	40.0	32.0	50.0
esterine	0	13	13	89.5	87.75	91.25
sumayya	0	47	47	20.0	17.0	23.0
jeremian	59	0	59	33.0	30.0	35.0
elonda	0	575	575	43.0	38.0	49.0
twanisha	0	54	54	29.0	23.0	35.0
tasheeka	0	5	5	25.0	25.0	25.0
sheliza	0	5	5	25.0	25.0	25.0
natha	27	250	277	68.0	58.0	77.0
shabreka	0	70	70	23.0	22.0	25.0
lacricia	0	22	22	43.0	36.0	44.0
mehdi	339	0	339	24.0	19.0	31.0
rashika	0	130	130	29.0	25.0	33.0
boston	1121	71	1192	21.0	17.0	27.0
nature	7	121	128	34.0	17.0	38.0
gailard	24	0	24	91.5	90.0	93.0
bror	17	0	17	98.0	95.0	98.5
manaal	0	15	15	15.0	15.0	17.0
simone	402	16975	17377	28.0	22.0	44.0
grover	21342	74	21416	62.0	51.0	71.0
marysue	0	435	435	57.0	52.0	67.0
brok	165	0	165	24.0	20.0	27.0
anab	0	6	6	15.0	15.0	15.0
enika	0	5	5	33.0	33.0	33.0
broc	1510	0	1510	26.0	21.0	31.0
ulisses	534	0	534	21.0	17.0	26.0
monali	0	10	10	21.5	16.0	27.0
abagael	0	103	103	20.0	17.0	23.0
makensy	0	11	11	19.0	18.0	19.0
tava	0	301	301	36.0	28.5	43.0
betania	0	67	67	17.0	15.0	22.0
tavo	5	0	5	45.0	45.0	45.0
sameisha	0	6	6	25.0	25.0	25.0
daishanae	0	13	13	15.0	15.0	16.0
sambo	39	0	39	31.0	29.0	81.0
tavi	0	50	50	35.0	31.0	38.0
fairley	121	0	121	71.0	69.0	73.0
annica	0	276	276	25.0	19.0	32.25
brenette	0	23	23	53.0	52.0	55.5
jerlean	0	683	683	69.0	63.0	75.75
jaquana	0	365	365	24.0	20.0	28.0
adda	0	437	437	79.0	68.5	87.75
brenetta	0	274	274	52.5	46.0	59.0
jehlani	5	0	5	15.0	15.0	15.0
fiza	0	37	37	15.0	15.0	17.0
gregry	32	0	32	56.0	49.0	58.0
khyara	0	6	6	15.0	15.0	15.0
maysha	0	6	6	31.0	31.0	31.0
laynette	0	17	17	50.0	47.0	51.0
hartie	0	5	5	96.0	96.0	96.0
tashima	0	347	347	33.0	27.25	38.0
riker	81	0	81	20.0	18.0	22.0
miachel	205	0	205	54.0	49.0	60.0
steveson	23	0	23	56.0	54.0	58.0
taylie	0	18	18	16.0	15.0	21.25
aima	0	6	6	15.0	15.0	15.0
grenville	30	0	30	87.0	66.0	97.5
naara	0	32	32	22.0	18.0	26.0
wael	172	0	172	24.0	19.0	31.0
quinell	16	0	16	22.0	15.0	28.0
jalonda	0	139	139	30.0	22.0	34.0
tante	0	11	11	36.0	36.0	36.0
jackia	0	6	6	15.0	15.0	15.0
svend	32	0	32	53.0	51.5	54.0
sinead	0	904	904	24.0	20.0	26.0
deondrick	108	0	108	21.0	18.0	25.0
haidar	25	0	25	17.0	17.0	18.0
dvora	0	106	106	40.0	29.0	53.0
ossama	18	0	18	16.0	15.0	23.0
gerta	0	17	17	78.5	75.0	82.0
friel	5	0	5	97.0	97.0	97.0
jalasia	0	11	11	16.0	16.0	17.0
chyral	0	20	20	60.0	57.0	63.0
tonice	0	5	5	54.0	54.0	54.0
caelan	662	115	777	18.0	16.0	20.0
amarillis	0	10	10	28.5	22.0	35.0
liora	0	125	125	20.0	16.0	25.0
cristian	24473	901	25374	19.0	17.0	22.0
jalexis	0	106	106	18.0	16.0	19.0
pippa	0	128	128	49.0	47.0	51.0
roizy	0	61	61	18.0	16.0	24.0
olivene	0	124	124	90.5	85.5	95.5
mateja	0	13	13	27.0	22.0	27.0
ayneka	0	18	18	37.0	36.0	37.0
sasia	0	6	6	17.0	17.0	17.0
arlesia	0	86	86	50.0	46.0	52.0
cecia	0	35	35	22.0	18.0	23.0
kaleah	0	364	364	19.0	17.0	24.0
shanida	0	17	17	38.0	23.0	39.0
kristoph	50	0	50	26.0	26.0	26.0
stevenray	16	0	16	22.0	17.0	24.0
spring	0	3016	3016	38.0	33.0	44.0
cleste	0	5	5	37.0	37.0	37.0
meaghann	0	145	145	28.0	23.0	32.0
cecil	98180	5220	103400	60.0	47.0	70.0
clesta	0	26	26	92.5	83.75	97.5
beretta	0	17	17	50.0	17.0	55.0
shanavia	0	209	209	25.0	22.0	28.0
doroteo	634	0	634	49.0	33.0	65.0
windom	21	0	21	94.0	91.5	95.5
windol	11	0	11	73.0	73.0	79.0
dorotea	0	109	109	60.0	45.0	78.0
marquavious	324	0	324	18.0	16.0	20.75
dequavion	31	0	31	17.0	16.0	17.0
peng	222	0	222	26.0	22.25	30.0
aayana	0	12	12	16.0	15.0	17.0
pene	0	5	5	47.0	47.0	47.0
lata	0	5	5	42.0	42.0	42.0
penn	207	0	207	45.0	27.5	61.0
willliam	156	0	156	30.0	23.0	46.0
aje	0	6	6	21.0	21.0	21.0
peni	5	144	149	54.0	50.0	57.0
adelino	53	0	53	83.0	47.0	92.0
tachelle	0	43	43	25.0	23.0	28.0
caoilinn	0	12	12	18.0	16.0	18.0
shirli	0	22	22	66.0	62.0	68.0
hafeezah	0	34	34	37.0	30.0	38.0
adeline	15	27700	27715	63.0	30.0	80.0
price	2438	0	2438	45.0	26.5	61.0
shirle	0	104	104	78.0	67.0	81.5
adelina	0	5173	5173	43.0	26.0	62.0
shirla	0	159	159	63.0	57.0	72.75
roxie	203	13181	13384	61.0	50.0	70.0
avalene	0	39	39	90.0	81.0	93.0
rabert	5	0	5	85.0	85.0	85.0
shirly	27	960	987	60.0	49.0	71.0
daquante	23	0	23	18.0	17.0	21.0
shakida	0	24	24	31.0	27.0	33.75
teeya	0	27	27	18.0	15.0	30.0
katalin	0	313	313	27.0	21.75	36.0
cruze	17	0	17	25.0	23.0	26.0
prabhjot	32	11	43	17.0	16.0	21.0
sylvannah	0	5	5	17.0	17.0	17.0
lucinda	11	31850	31861	54.0	44.0	62.0
lagail	0	12	12	52.0	51.0	53.0
eliyahu	894	0	894	24.0	19.0	31.0
yasemin	0	235	235	22.0	19.0	28.0
chief	5	0	5	96.0	96.0	96.0
kazuma	55	0	55	18.0	17.0	20.0
mytisha	0	5	5	22.0	22.0	22.0
sherrene	0	5	5	47.0	47.0	47.0
chiem	6	0	6	29.0	29.0	29.0
chien	5	0	5	31.0	31.0	31.0
kazumi	111	11	122	90.0	87.5	95.5
sherrena	0	10	10	33.0	31.0	35.0
urvi	0	61	61	18.0	16.0	21.0
lucindy	0	202	202	55.0	51.0	60.0
daliza	0	11	11	21.0	21.0	22.0
natina	0	173	173	38.0	34.0	42.0
kasheem	92	0	92	24.0	22.0	27.0
shanecia	0	78	78	23.0	19.0	25.0
jaqualla	0	12	12	19.0	18.0	19.0
ajaysia	0	43	43	18.0	17.0	18.0
aleycia	0	8	8	17.0	17.0	17.0
joaopedro	5	0	5	19.0	19.0	19.0
satia	0	56	56	24.0	20.0	26.0
hassani	19	0	19	20.0	15.0	25.0
josejesus	24	0	24	22.5	19.0	27.0
callahan	242	144	386	19.0	16.0	22.0
glenita	0	42	42	52.0	45.0	73.0
kevinmichael	33	0	33	26.0	22.0	27.0
hassana	0	42	42	40.0	19.0	42.0
levance	10	0	10	43.0	38.0	48.0
karli	0	5716	5716	22.0	18.0	27.0
masood	26	0	26	24.0	18.0	26.5
karlo	377	0	377	27.0	21.0	35.0
karla	275	68071	68346	43.0	27.0	53.0
karle	56	67	123	30.0	23.0	59.0
bassam	185	0	185	27.0	20.0	33.0
srinath	6	0	6	16.0	16.0	16.0
karly	5	5769	5774	22.0	19.0	27.0
jensyn	0	108	108	18.0	16.0	19.0
keeton	273	0	273	19.0	17.0	24.0
joaquina	0	406	406	41.0	30.0	50.0
teuila	0	6	6	18.0	18.0	18.0
renetha	0	22	22	54.0	35.0	57.0
darquis	12	0	12	24.0	15.0	24.0
mariska	0	94	94	25.0	20.0	28.75
ambrasia	0	6	6	18.0	18.0	18.0
jerilynne	0	13	13	71.5	70.0	73.0
redmond	504	0	504	30.0	23.0	59.0
jermeshia	0	7	7	22.0	22.0	22.0
shannay	0	16	16	24.0	24.0	25.0
buenaventura	5	0	5	39.0	39.0	39.0
french	966	10	976	61.0	49.0	73.0
catrese	0	17	17	40.0	36.0	43.0
dorena	0	701	701	51.0	44.0	61.0
quentez	44	0	44	23.0	21.0	25.0
dorene	0	7904	7904	57.0	50.0	65.0
ronreco	5	0	5	35.0	35.0	35.0
kyosuke	5	0	5	25.0	25.0	25.0
nikolett	0	5	5	15.0	15.0	15.0
travelle	176	0	176	25.0	19.0	30.0
tammyra	0	5	5	28.0	28.0	28.0
michelle	3118	756320	759438	41.0	32.0	47.0
nagwa	0	5	5	24.0	24.0	24.0
khrystal	0	322	322	25.0	21.0	29.0
maerose	0	5	5	88.0	88.0	88.0
lauraetta	0	25	25	74.0	73.0	78.0
arwa	0	232	232	24.0	18.0	30.0
lawan	47	96	143	43.0	37.0	49.0
michelli	0	18	18	41.0	23.0	44.0
briyona	0	20	20	21.0	20.0	23.0
maximo	2161	0	2161	33.0	22.0	47.0
elnaz	0	6	6	15.0	15.0	15.0
eaton	40	0	40	21.0	16.0	39.0
sevina	0	5	5	18.0	18.0	18.0
eunika	0	10	10	22.0	20.0	24.0
tonza	0	5	5	46.0	46.0	46.0
omie	10	828	838	73.0	66.0	82.0
maxime	322	23	345	22.0	17.0	27.0
